tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,Titles,pos,neg,neu,compound
tt0817225,movie,Secret Sunshine,Milyang,0,2007,\N,142,Drama,7.5,8891,secret sunshine,0.762,0.0,0.238,0.4939
tt0817230,movie,Valentine's Day,Valentine's Day,0,2010,\N,125,"Comedy,Romance",5.7,122349,valentine day,0.0,0.0,1.0,0.0
tt0817538,movie,Drillbit Taylor,Drillbit Taylor,0,2008,\N,110,"Action,Comedy,Crime",5.7,61371,drillbit taylor,0.0,0.0,1.0,0.0
tt0818165,movie,The Alphabet Killer,The Alphabet Killer,0,2008,\N,98,"Crime,Mystery,Thriller",5.2,8632,alphabet killer,0.0,0.811,0.189,-0.6486
tt0819714,movie,The Edge of Love,The Edge of Love,0,2008,\N,110,"Biography,Drama,Romance",6.1,18175,edge love,0.808,0.0,0.192,0.6369
tt0821375,tvSeries,The Sarah Silverman Program.,The Sarah Silverman Program.,0,2007,2010,22,Comedy,6.9,7808,sarah silverman program,0.0,0.0,1.0,0.0
tt0821442,movie,A Dirty Carnival,Biyeolhan geori,0,2006,\N,140,"Action,Crime,Drama",7.3,8984,dirty carnival,0.0,0.744,0.256,-0.4404
tt0821640,movie,Ghosts of Girlfriends Past,Ghosts of Girlfriends Past,0,2009,\N,115,"Comedy,Fantasy,Romance",5.8,91908,ghost girlfriend past,0.0,0.535,0.465,-0.3182
tt0821642,movie,The Soloist,The Soloist,0,2009,\N,117,"Biography,Drama,Music",6.7,54490,soloist,0.0,0.0,1.0,0.0
tt0822832,movie,Marley & Me,Marley & Me,0,2008,\N,111,"Drama,Family",7.0,162130,marley,0.0,0.0,1.0,0.0
tt0822847,movie,Priest,Priest,0,2011,\N,87,"Action,Fantasy,Horror",5.7,121726,priest,0.0,0.0,1.0,0.0
tt0822854,movie,Shooter,Shooter,0,2007,\N,124,"Action,Drama,Thriller",7.1,341385,shooter,0.0,0.0,1.0,0.0
tt0823463,videoGame,Gears of War,Gears of War,0,2006,\N,\N,"Action,Sci-Fi,War",8.5,8943,gear war,0.0,0.796,0.204,-0.5994
tt0823671,video,Tinker Bell,Tinker Bell,0,2008,\N,78,"Adventure,Animation,Family",6.7,15075,tinker bell,0.0,0.0,1.0,0.0
tt0824747,movie,Changeling,Changeling,0,2008,\N,141,"Biography,Crime,Drama",7.8,259584,changeling,0.0,0.0,1.0,0.0
tt0824758,movie,The Last Station,The Last Station,0,2009,\N,112,"Biography,Drama,Romance",6.9,18848,last station,0.0,0.0,1.0,0.0
tt0825232,movie,The Bucket List,The Bucket List,0,2007,\N,97,"Adventure,Comedy,Drama",7.4,251264,bucket list,0.0,0.0,1.0,0.0
tt0825236,movie,Caramel,Sukkar banat,0,2007,\N,95,"Comedy,Drama,Romance",7.1,14233,caramel,0.0,0.0,1.0,0.0
tt0826631,movie,Heist School,Sinav,0,2006,\N,120,"Comedy,Drama",6.5,9966,heist school,0.0,0.0,1.0,0.0
tt0826760,tvSeries,Forbrydelsen,Forbrydelsen,0,2007,2012,57,"Crime,Drama,Mystery",8.4,28809,forbrydelsen,0.0,0.0,1.0,0.0
tt0827503,movie,The Magician,Hokkabaz,0,2006,\N,122,"Comedy,Drama",7.4,33471,magician,0.0,0.0,1.0,0.0
tt0827782,video,Return to House on Haunted Hill,Return to House on Haunted Hill,0,2007,\N,79,"Crime,Fantasy,Horror",4.5,10297,return house haunted hill,0.0,0.508,0.492,-0.4767
tt0829150,movie,Dracula Untold,Dracula Untold,0,2014,\N,92,"Action,Drama,Fantasy",6.2,200821,dracula untold,0.0,0.0,1.0,0.0
tt0829176,movie,Gallowwalkers,Gallowwalkers,0,2012,\N,92,"Action,Adventure,Fantasy",3.6,7982,gallowwalkers,0.0,0.0,1.0,0.0
tt0829297,movie,Ten Inch Hero,Ten Inch Hero,0,2007,\N,102,"Comedy,Drama,Romance",7.3,12902,ten inch hero,0.643,0.0,0.357,0.5574
tt0829459,movie,A Mighty Heart,A Mighty Heart,0,2007,\N,108,"Biography,Drama,History",6.6,27879,mighty heart,0.0,0.0,1.0,0.0
tt0829482,movie,Superbad,Superbad,0,2007,\N,113,Comedy,7.6,598334,superbad,0.0,0.0,1.0,0.0
tt0830361,tvMiniSeries,The Lost Room,The Lost Room,0,2006,2006,270,"Action,Fantasy,Mystery",8.1,32044,lost room,0.0,0.697,0.303,-0.3182
tt0830515,movie,Quantum of Solace,Quantum of Solace,0,2008,\N,106,"Action,Adventure,Mystery",6.6,457081,quantum solace,0.0,0.0,1.0,0.0
tt0830558,movie,The Girl Next Door,The Girl Next Door,0,2007,\N,91,"Crime,Drama,Horror",6.5,27680,girl next door,0.0,0.0,1.0,0.0
tt0830570,movie,I Can't Think Straight,I Can't Think Straight,0,2008,\N,82,"Drama,Romance",6.5,8974,think straight,0.655,0.0,0.345,0.2263
tt0830861,movie,A Fox's Tale,Kis Vuk,0,2008,\N,85,"Adventure,Animation,Family",1.2,8807,fox tale,0.0,0.0,1.0,0.0
tt0831387,movie,Godzilla,Godzilla,0,2014,\N,123,"Action,Adventure,Sci-Fi",6.4,422163,godzilla,0.0,0.0,1.0,0.0
tt0831884,movie,Reservation Road,Reservation Road,0,2007,\N,102,"Crime,Drama,Thriller",6.6,24620,reservation road,0.0,0.0,1.0,0.0
tt0831887,movie,The Spirit,The Spirit,0,2008,\N,103,"Action,Crime,Fantasy",4.7,62009,spirit,1.0,0.0,0.0,0.1779
tt0831888,movie,Tekkonkinkreet,Tekkon kinkurîto,0,2006,\N,111,"Action,Adventure,Animation",7.5,14028,tekkonkinkreet,0.0,0.0,1.0,0.0
tt0832266,movie,"Definitely, Maybe","Definitely, Maybe",0,2008,\N,112,"Comedy,Drama,Romance",7.1,169255,definitely maybe,0.73,0.0,0.27,0.4019
tt0834001,movie,Underworld: Rise of the Lycans,Underworld: Rise of the Lycans,0,2009,\N,92,"Action,Fantasy,Thriller",6.5,163602,underworld rise lycans,0.0,0.0,1.0,0.0
tt0835418,movie,The Babymakers,The Babymakers,0,2012,\N,95,Comedy,5.0,8790,babymakers,0.0,0.0,1.0,0.0
tt0835434,tvSeries,In Treatment,In Treatment,0,2008,2021,30,Drama,8.3,17773,treatment,0.0,0.0,1.0,0.0
tt0836700,movie,Summer Hours,L'heure d'été,0,2008,\N,103,"Drama,Family",7.2,7864,summer hour,0.0,0.0,1.0,0.0
tt0837106,movie,Arn: The Knight Templar,Arn: Tempelriddaren,0,2007,\N,139,"Action,Drama,Romance",6.6,22687,arn knight templar,0.0,0.0,1.0,0.0
tt0837156,movie,Pee-wee's Big Holiday,Pee-wee's Big Holiday,0,2016,\N,90,"Comedy,Family",6.1,8414,pee-wee big holiday,0.574,0.0,0.426,0.4019
tt0837562,movie,Hotel Transylvania,Hotel Transylvania,0,2012,\N,91,"Adventure,Animation,Comedy",7.0,264957,hotel transylvania,0.0,0.0,1.0,0.0
tt0837563,movie,Pet Sematary,Pet Sematary,0,2019,\N,101,"Horror,Mystery,Thriller",5.7,94526,pet sematary,0.0,0.0,1.0,0.0
tt0838221,movie,The Darjeeling Limited,The Darjeeling Limited,0,2007,\N,91,"Adventure,Comedy,Drama",7.2,206184,darjeeling limited,0.0,0.655,0.345,-0.2263
tt0838232,movie,The Pink Panther 2,The Pink Panther 2,0,2009,\N,92,"Action,Adventure,Comedy",5.6,46575,pink panther,0.0,0.0,1.0,0.0
tt0838247,movie,After.Life,After.Life,0,2009,\N,104,"Drama,Mystery,Thriller",5.9,39645,after.life,0.0,0.0,1.0,0.0
tt0838283,movie,Step Brothers,Step Brothers,0,2008,\N,98,Comedy,6.9,304357,step brother,0.0,0.0,1.0,0.0
tt0839188,tvSeries,Metalocalypse,Metalocalypse,0,2006,2013,11,"Animation,Comedy,Music",8.3,17409,metalocalypse,0.0,0.0,1.0,0.0
tt0839980,movie,Semi-Pro,Semi-Pro,0,2008,\N,91,"Comedy,Sport",5.8,84177,semi-pro,0.0,0.0,1.0,0.0
tt0839995,movie,Superman II: The Richard Donner Cut,Superman II: The Richard Donner Cut,0,1980,\N,116,"Action,Adventure,Romance",7.6,17863,superman ii richard donner cut,0.0,0.344,0.656,-0.2732
tt0840196,tvSeries,Skins,Skins,0,2007,2013,46,Drama,8.2,87947,skin,0.0,0.0,1.0,0.0
tt0840322,movie,Forever Strong,Forever Strong,0,2008,\N,112,"Drama,Sport",7.1,10893,forever strong,0.767,0.0,0.233,0.5106
tt0840361,movie,The Town,The Town,0,2010,\N,125,"Crime,Drama,Thriller",7.5,400489,town,0.0,0.0,1.0,0.0
tt0840800,tvMiniSeries,Battlestar Galactica: The Resistance,Battlestar Galactica: The Resistance,0,2006,2006,26,"Drama,Sci-Fi,Short",7.8,10827,battlestar galactica resistance,0.0,0.0,1.0,0.0
tt0841044,movie,Two Days in Paris,2 Days in Paris,0,2007,\N,96,"Comedy,Drama,Romance",6.7,31660,two day paris,0.0,0.0,1.0,0.0
tt0841046,movie,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story,0,2007,\N,96,"Comedy,Music",6.8,75139,walk hard dewey cox story,0.0,0.259,0.741,-0.1027
tt0842926,movie,The Kids Are All Right,The Kids Are All Right,0,2010,\N,106,"Comedy,Drama,Romance",7.0,132182,kid right,0.0,0.0,1.0,0.0
tt0842929,movie,Paranoid Park,Paranoid Park,0,2007,\N,85,"Crime,Drama,Mystery",6.6,31257,paranoid park,0.0,0.667,0.333,-0.25
tt0843326,movie,Bommarillu,Bommarillu,0,2006,\N,170,"Comedy,Drama,Romance",8.2,9755,bommarillu,0.0,0.0,1.0,0.0
tt0844286,movie,The Brothers Bloom,The Brothers Bloom,0,2008,\N,114,"Action,Adventure,Comedy",6.7,51670,brother bloom,0.0,0.0,1.0,0.0
tt0844441,tvSeries,True Blood,True Blood,0,2008,2014,55,"Drama,Fantasy,Mystery",7.9,251328,true blood,0.737,0.0,0.263,0.4215
tt0844457,movie,North Face,Nordwand,0,2008,\N,126,"Adventure,Biography,Drama",7.4,16053,north face,0.0,0.0,1.0,0.0
tt0844471,movie,Cloudy with a Chance of Meatballs,Cloudy with a Chance of Meatballs,0,2009,\N,90,"Adventure,Animation,Comedy",6.9,242957,cloudy chance meatball,0.5,0.0,0.5,0.25
tt0844479,movie,The Collector,The Collector,0,2009,\N,90,"Action,Horror,Thriller",6.3,68226,collector,0.0,0.0,1.0,0.0
tt0844653,tvSeries,Legend of the Seeker,Legend of the Seeker,0,2008,2010,44,"Action,Adventure,Drama",7.6,35561,legend seeker,0.0,0.0,1.0,0.0
tt0844671,movie,College,College,0,2008,\N,94,Comedy,4.5,12576,college,0.0,0.0,1.0,0.0
tt0844708,movie,The Last House on the Left,The Last House on the Left,0,2009,\N,110,"Horror,Thriller",6.5,96237,last house left,0.0,0.0,1.0,0.0
tt0844760,video,Starship Troopers 3: Marauder,Starship Troopers 3: Marauder,0,2008,\N,105,"Action,Adventure,Sci-Fi",4.3,24040,starship trooper marauder,0.0,0.0,1.0,0.0
tt0844794,tvMovie,Northanger Abbey,Northanger Abbey,0,2007,\N,84,"Drama,Romance",7.2,15650,northanger abbey,0.0,0.0,1.0,0.0
tt0844993,movie,Hoodwinked 2: Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,0,2011,\N,87,"Adventure,Animation,Comedy",4.7,13502,hoodwinked hood vs. evil,0.0,0.595,0.405,-0.6597
tt0845046,movie,Son of Rambow,Son of Rambow,0,2007,\N,96,"Action,Adventure,Comedy",7.0,32466,son rambow,0.0,0.0,1.0,0.0
tt0845439,movie,Fireworks Wednesday,Chaharshanbe-soori,0,2006,\N,102,"Drama,Mystery,Romance",7.7,12875,firework wednesday,0.0,0.0,1.0,0.0
tt0845448,movie,Dhamaal,Dhamaal,0,2007,\N,136,"Action,Adventure,Comedy",7.4,16966,dhamaal,0.0,0.0,1.0,0.0
tt0846694,videoGame,God of War II,God of War II,0,2007,\N,\N,"Action,Adventure,Fantasy",9.2,9987,god war ii,0.3,0.557,0.143,-0.4215
tt0846789,video,The Secret,The Secret,0,2006,\N,90,Documentary,5.5,13761,secret,0.0,0.0,1.0,0.0
tt0847150,tvMiniSeries,Sense & Sensibility,Sense & Sensibility,0,2008,2008,174,"Drama,Romance",8.0,12398,sense sensibility,0.0,0.0,1.0,0.0
tt0847817,movie,Helvetica,Helvetica,0,2007,\N,80,Documentary,7.2,8003,helvetica,0.0,0.0,1.0,0.0
tt0848228,movie,The Avengers,The Avengers,0,2012,\N,143,"Action,Sci-Fi",8.0,1412864,avenger,0.0,0.0,1.0,0.0
tt0848537,movie,Epic,Epic,0,2013,\N,102,"Action,Adventure,Animation",6.6,107344,epic,0.0,0.0,1.0,0.0
tt0848557,movie,Diary of the Dead,Diary of the Dead,0,2007,\N,95,"Fantasy,Horror,Sci-Fi",5.5,48302,diary dead,0.0,0.811,0.189,-0.6486
tt0850173,tvEpisode,"Make Love, Not Warcraft","Make Love, Not Warcraft",0,2006,\N,22,"Animation,Comedy",9.5,8369,make love not warcraft,0.583,0.0,0.417,0.6369
tt0850253,movie,Battle in Seattle,Battle in Seattle,0,2007,\N,99,"Action,Drama,History",6.6,14959,battle seattle,0.0,0.722,0.278,-0.3818
tt0851577,movie,The Island,Ostrov,0,2006,\N,112,Drama,7.8,12181,island,0.0,0.0,1.0,0.0
tt0851578,movie,Paprika,Paprika,0,2006,\N,90,"Animation,Drama,Fantasy",7.7,87337,paprika,0.0,0.0,1.0,0.0
tt0851851,tvSeries,Terminator: The Sarah Connor Chronicles,Terminator: The Sarah Connor Chronicles,0,2008,2009,60,"Action,Drama,Fantasy",7.6,61330,terminator sarah connor chronicle,0.0,0.0,1.0,0.0
tt0852713,movie,The House Bunny,The House Bunny,0,2008,\N,97,Comedy,5.5,86472,house bunny,0.0,0.0,1.0,0.0
tt0852863,tvSeries,Phineas and Ferb,Phineas and Ferb,0,2007,2024,15,"Action,Adventure,Animation",8.1,50633,phineas ferb,0.0,0.0,1.0,0.0
tt0853153,tvMovie,Stuart: A Life Backwards,Stuart: A Life Backwards,0,2007,\N,92,Drama,7.7,13019,stuart life backwards,0.0,0.0,1.0,0.0
tt0854678,movie,Taxi to the Dark Side,Taxi to the Dark Side,0,2007,\N,106,"Crime,Documentary,History",7.5,16410,taxi dark side,0.0,0.0,1.0,0.0
tt0856288,movie,Inside,À l'intérieur,0,2007,\N,82,Horror,6.7,42561,inside,0.0,0.0,1.0,0.0
tt0857190,movie,The Sweeney,The Sweeney,0,2012,\N,112,"Action,Crime,Drama",6.1,20058,sweeney,0.0,0.0,1.0,0.0
tt0857191,movie,The Visitor,The Visitor,0,2007,\N,104,Drama,7.6,43781,visitor,0.0,0.0,1.0,0.0
tt0857376,movie,Gabriel,Gabriel,0,2007,\N,114,"Action,Fantasy,Horror",5.5,14104,gabriel,0.0,0.0,1.0,0.0
tt0858479,movie,Smart People,Smart People,0,2008,\N,95,"Comedy,Drama,Romance",6.1,23289,smart people,0.73,0.0,0.27,0.4019
tt0858486,movie,Battle for Terra,Terra,0,2007,\N,90,"Action,Adventure,Animation",6.5,11989,battle terra,0.0,0.722,0.278,-0.3818
tt0859163,movie,The Mummy: Tomb of the Dragon Emperor,The Mummy: Tomb of the Dragon Emperor,0,2008,\N,112,"Action,Adventure,Fantasy",5.2,165567,mummy tomb dragon emperor,0.0,0.0,1.0,0.0
tt0859592,tvSeries,Army Wives,Army Wives,0,2007,2013,60,"Drama,Romance,War",7.4,8081,army wife,0.0,0.0,1.0,0.0
tt0860906,movie,Evangelion: 2.0 You Can (Not) Advance,Evangerion shin gekijôban: Ha,0,2009,\N,112,"Action,Animation,Drama",7.9,23043,evangelion not advance,0.0,0.0,1.0,0.0
tt0860907,movie,Evangelion: 3.0 You Can (Not) Redo,Evangelion Shin Gekijôban: Kyu,0,2012,\N,96,"Action,Animation,Drama",6.9,16765,evangelion not redo,0.0,0.0,1.0,0.0
tt0861689,movie,Blindness,Blindness,0,2008,\N,121,"Drama,Mystery,Thriller",6.5,73947,blindness,0.0,0.0,1.0,0.0
tt0861739,movie,Elite Squad,Tropa de Elite,0,2007,\N,115,"Action,Crime,Drama",8.0,106564,elite squad,0.0,0.0,1.0,0.0
tt0862846,movie,Sunshine Cleaning,Sunshine Cleaning,0,2008,\N,91,"Comedy,Drama",6.8,72646,sunshine cleaning,0.762,0.0,0.238,0.4939
tt0862856,movie,Trick 'r Treat,Trick 'r Treat,0,2007,\N,82,"Comedy,Horror",6.7,96860,trick treat,0.692,0.308,0.0,0.3612
tt0863046,tvSeries,Flight of the Conchords,Flight of the Conchords,0,2007,2009,28,"Comedy,Music,Musical",8.6,63313,flight conchords,0.0,0.0,1.0,0.0
tt0864761,movie,The Duchess,The Duchess,0,2008,\N,110,"Biography,Drama,History",6.9,85159,duchess,0.0,0.0,1.0,0.0
tt0864835,movie,Mr. Peabody & Sherman,Mr. Peabody & Sherman,0,2014,\N,92,"Adventure,Animation,Comedy",6.8,73626,peabody sherman,0.0,0.0,1.0,0.0
tt0865297,movie,The Black Balloon,The Black Balloon,0,2008,\N,97,"Drama,Romance",7.2,9085,black balloon,0.0,0.0,1.0,0.0
tt0865554,movie,The Informers,The Informers,0,2008,\N,98,"Crime,Drama,Thriller",4.9,17049,informer,0.0,0.0,1.0,0.0
tt0865556,movie,The Forbidden Kingdom,The Forbidden Kingdom,0,2008,\N,104,"Action,Adventure,Fantasy",6.5,107394,forbidden kingdom,0.0,0.737,0.263,-0.4215
tt0865559,movie,My Life in Ruins,My Life in Ruins,0,2009,\N,98,"Comedy,Romance",5.9,20357,life ruin,0.0,0.792,0.208,-0.5859
tt0866437,movie,The Jane Austen Book Club,The Jane Austen Book Club,0,2007,\N,106,"Comedy,Drama,Romance",6.7,28544,jane austen book club,0.0,0.0,1.0,0.0
tt0866439,movie,Made of Honor,Made of Honor,0,2008,\N,101,"Comedy,Romance",5.8,73817,made honor,0.762,0.0,0.238,0.4939
tt0866442,tvSeries,Eastbound & Down,Eastbound & Down,0,2009,2013,28,"Comedy,Drama,Sport",8.2,60425,eastbound,0.0,0.0,1.0,0.0
tt0869977,movie,Water Lilies,Naissance des pieuvres,0,2007,\N,85,"Drama,Romance",6.7,12612,water lily,0.0,0.0,1.0,0.0
tt0869994,movie,Paris,Paris,0,2008,\N,130,"Comedy,Drama,Romance",6.8,12685,paris,0.0,0.0,1.0,0.0
tt0870090,movie,City of Men,Cidade dos Homens,0,2007,\N,106,"Crime,Drama",7.2,15959,city men,0.0,0.0,1.0,0.0
tt0870111,movie,Frost/Nixon,Frost/Nixon,0,2008,\N,122,"Biography,Drama,History",7.7,110069,frost/nixon,0.0,0.0,1.0,0.0
tt0870154,movie,Jungle Cruise,Jungle Cruise,0,2021,\N,127,"Action,Adventure,Comedy",6.6,198854,jungle cruise,0.0,0.0,1.0,0.0
tt0870204,movie,Boot Camp,Boot Camp,0,2008,\N,99,"Crime,Drama,Thriller",5.8,9129,boot camp,0.0,0.0,1.0,0.0
tt0870984,movie,Antichrist,Antichrist,0,2009,\N,108,"Drama,Horror,Thriller",6.5,130643,antichrist,0.0,0.0,1.0,0.0
tt0871426,movie,Baby Mama,Baby Mama,0,2008,\N,99,"Comedy,Romance",6.0,46259,baby mama,0.0,0.0,1.0,0.0
tt0871510,movie,Let's Go! India,Chak De! India,0,2007,\N,153,"Drama,Family,Sport",8.1,82134,let go india,0.0,0.0,1.0,0.0
tt0872230,movie,My Soul to Take,My Soul to Take,0,2010,\N,107,"Horror,Mystery,Thriller",4.7,21049,soul take,0.0,0.0,1.0,0.0
tt0873886,movie,Red State,Red State,0,2011,\N,88,"Action,Crime,Horror",6.1,65700,red state,0.0,0.0,1.0,0.0
tt0874608,tvSeries,Inspector Lewis,Lewis,0,2006,2015,90,"Crime,Drama,Mystery",8.1,14107,inspector lewis,0.0,0.0,1.0,0.0
tt0874936,tvSeries,Life,Life,0,2007,2009,45,"Crime,Drama,Mystery",8.3,34569,life,0.0,0.0,1.0,0.0
tt0875034,movie,Nine,Nine,0,2009,\N,118,"Drama,Musical,Romance",5.8,44538,nine,0.0,0.0,1.0,0.0
tt0875595,movie,Destiny,Kader,0,2006,\N,103,Drama,7.8,14963,destiny,0.0,0.0,1.0,0.0
tt0876563,movie,Ponyo,Gake no ue no Ponyo,0,2008,\N,101,"Adventure,Animation,Comedy",7.6,150212,ponyo,0.0,0.0,1.0,0.0
tt0877057,tvSeries,Death Note,Death Note: Desu nôto,0,2006,2007,23,"Animation,Crime,Drama",9.0,341366,death note,0.0,0.796,0.204,-0.5994
tt0877058,tvEpisode,Born Free,Born Free,0,2006,\N,56,"Crime,Drama,Mystery",9.5,10965,born free,0.767,0.0,0.233,0.5106
tt0878117,video,Fast and the Furious: Tokyo Drift - The Japanese Way,Fast and the Furious: Tokyo Drift - The Japanese Way,0,2006,\N,10,"Action,Short",6.5,12014,fast furious tokyo drift japanese way,0.0,0.425,0.575,-0.5719
tt0878695,movie,Murder Party,Murder Party,0,2007,\N,79,"Comedy,Horror",5.8,11905,murder party,0.365,0.635,0.0,-0.4588
tt0878804,movie,The Blind Side,The Blind Side,0,2009,\N,129,"Biography,Drama,Sport",7.6,343275,blind side,0.0,0.73,0.27,-0.4019
tt0878835,movie,Please Give,Please Give,0,2010,\N,87,"Comedy,Drama",6.6,11423,please give,0.697,0.0,0.303,0.3182
tt0879843,movie,Katyn,Katyn,0,2007,\N,122,"Drama,History,War",7.0,16976,katyn,0.0,0.0,1.0,0.0
tt0879870,movie,Eat Pray Love,Eat Pray Love,0,2010,\N,133,"Biography,Drama,Romance",5.8,101063,eat pray love,0.867,0.0,0.133,0.7579
tt0880502,movie,The Edge of Heaven,Auf der anderen Seite,0,2007,\N,122,Drama,7.7,32727,edge heaven,0.767,0.0,0.233,0.5106
tt0880557,tvSeries,Bionic Woman,Bionic Woman,0,2007,2007,60,"Action,Sci-Fi,Thriller",5.8,8360,bionic woman,0.0,0.0,1.0,0.0
tt0880578,movie,Untraceable,Untraceable,0,2008,\N,101,"Crime,Mystery,Thriller",6.2,51799,untraceable,0.0,0.0,1.0,0.0
tt0881320,movie,Sanctum,Sanctum,0,2011,\N,108,"Action,Adventure,Drama",5.9,56380,sanctum,0.0,0.0,1.0,0.0
tt0881891,movie,All About Steve,All About Steve,0,2009,\N,99,"Comedy,Romance",4.8,43158,steve,0.0,0.0,1.0,0.0
tt0882977,movie,Snitch,Snitch,0,2013,\N,112,"Action,Drama,Thriller",6.4,90249,snitch,0.0,0.0,1.0,0.0
tt0883772,tvSeries,Man vs. Wild,Man vs. Wild,0,2006,2020,60,"Adventure,Reality-TV",8.2,22913,man vs. wild,0.0,0.0,1.0,0.0
tt0884224,movie,"War, Inc.","War, Inc.",0,2008,\N,107,"Action,Comedy,Thriller",5.5,22229,war inc,0.0,0.796,0.204,-0.5994
tt0884328,movie,The Mist,The Mist,0,2007,\N,126,"Horror,Sci-Fi,Thriller",7.1,321702,mist,0.0,0.0,1.0,0.0
tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,\N,101,Comedy,6.6,77950,wedding ringer,0.0,0.0,1.0,0.0
tt0886539,movie,Luck by Chance,Luck by Chance,0,2009,\N,156,Drama,7.1,10595,luck chance,1.0,0.0,0.0,0.6124
tt0887883,movie,Burn After Reading,Burn After Reading,0,2008,\N,96,"Comedy,Crime,Drama",7.0,340546,burn reading,0.0,0.0,1.0,0.0
tt0887912,movie,The Hurt Locker,The Hurt Locker,0,2008,\N,131,"Drama,Thriller,War",7.5,460439,hurt locker,0.0,0.773,0.227,-0.5267
tt0889573,movie,The Switch,The Switch,0,2010,\N,101,"Comedy,Drama,Romance",6.1,108956,switch,0.0,0.0,1.0,0.0
tt0889583,movie,Brüno,Brüno,0,2009,\N,81,Comedy,5.9,151075,brüno,0.0,0.0,1.0,0.0
tt0889588,movie,The Children of Huang Shi,The Children of Huang Shi,0,2008,\N,125,"Drama,War",7.0,9834,child huang shi,0.0,0.0,1.0,0.0
tt0890870,movie,Saw IV,Saw IV,0,2007,\N,93,"Horror,Mystery,Thriller",5.9,154792,saw iv,0.0,0.0,1.0,0.0
tt0891527,movie,Lions for Lambs,Lions for Lambs,0,2007,\N,92,"Crime,Drama,Mystery",6.2,51201,lion lamb,0.0,0.0,1.0,0.0
tt0891592,movie,Street Fighter: The Legend of Chun-Li,Street Fighter: The Legend of Chun-Li,0,2009,\N,96,"Action,Crime,Fantasy",3.7,24551,street fighter legend chun-li,0.348,0.0,0.652,0.1531
tt0892255,movie,Che: Part One,Che: Part One,0,2008,\N,134,"Biography,Drama,History",7.2,46987,che part one,0.0,0.0,1.0,0.0
tt0892318,movie,Letters to Juliet,Letters to Juliet,0,2010,\N,105,"Adventure,Comedy,Drama",6.5,103207,letter juliet,0.0,0.0,1.0,0.0
tt0892535,tvSeries,Eli Stone,Eli Stone,0,2008,2009,60,"Comedy,Drama,Fantasy",7.7,10549,eli stone,0.0,0.0,1.0,0.0
tt0892700,tvSeries,The Penguins of Madagascar,The Penguins of Madagascar,0,2008,2015,11,"Action,Adventure,Animation",7.5,20221,penguin madagascar,0.0,0.0,1.0,0.0
tt0892767,movie,Horsemen,Horsemen,0,2009,\N,90,"Crime,Mystery,Thriller",5.5,23670,horseman,0.0,0.0,1.0,0.0
tt0892769,movie,How to Train Your Dragon,How to Train Your Dragon,0,2010,\N,98,"Action,Adventure,Animation",8.1,759050,train dragon,0.0,0.0,1.0,0.0
tt0892782,movie,Monsters vs. Aliens,Monsters vs. Aliens,0,2009,\N,94,"Action,Adventure,Animation",6.4,168529,monster vs. alien,0.0,0.0,1.0,0.0
tt0892791,movie,Shrek Forever After,Shrek Forever After,0,2010,\N,95,"Adventure,Animation,Comedy",6.3,214052,shrek forever,0.0,0.0,1.0,0.0
tt0892899,movie,Outpost,Outpost,0,2008,\N,90,"Action,Horror,Sci-Fi",5.8,17576,outpost,0.0,0.0,1.0,0.0
tt0893382,movie,Shine a Light,Shine a Light,0,2008,\N,122,"Biography,Documentary,Music",7.1,12001,shine light,0.0,0.0,1.0,0.0
tt0893402,movie,Franklyn,Franklyn,0,2008,\N,98,"Drama,Fantasy,Sci-Fi",6.0,17870,franklyn,0.0,0.0,1.0,0.0
tt0893412,movie,From Prada to Nada,From Prada to Nada,0,2011,\N,107,"Action,Comedy,Drama",5.5,15360,prada nada,0.0,0.0,1.0,0.0
tt0893507,movie,Beynelmilel,Beynelmilel,0,2006,\N,105,"Comedy,Drama,Music",7.2,7998,beynelmilel,0.0,0.0,1.0,0.0
tt0896036,video,BloodRayne: Deliverance,BloodRayne II: Deliverance,0,2007,\N,99,"Action,Fantasy,Western",2.7,11399,bloodrayne deliverance,0.0,0.0,1.0,0.0
tt0896534,movie,Deadgirl,Deadgirl,0,2008,\N,101,Horror,5.5,19387,deadgirl,0.0,0.0,1.0,0.0
tt0896798,movie,Cleaner,Cleaner,0,2007,\N,88,Thriller,6.1,44444,cleaner,1.0,0.0,0.0,0.1779
tt0896872,movie,The Whistleblower,The Whistleblower,0,2010,\N,112,"Biography,Crime,Drama",7.1,34849,whistleblower,0.0,0.0,1.0,0.0
tt0897361,movie,I Know Who Killed Me,I Know Who Killed Me,0,2007,\N,106,"Horror,Mystery,Thriller",3.6,30245,know killed,0.0,0.818,0.182,-0.6705
tt0897387,tvShort,Shrek the Halls,Shrek the Halls,0,2007,\N,21,"Adventure,Animation,Comedy",6.4,14892,shrek hall,0.0,0.0,1.0,0.0
tt0898266,tvSeries,The Big Bang Theory,The Big Bang Theory,0,2007,2019,22,"Comedy,Romance",8.2,827398,big bang theory,0.0,0.0,1.0,0.0
tt0898332,tvSeries,Samantha Who?,Samantha Who?,0,2007,2009,22,"Comedy,Mystery,Romance",7.3,11109,samantha,0.0,0.0,1.0,0.0
